,0
973, customer service| customer care| team| communication| bpo| call center| inbound| voice| backend| non voice| telecalling| cse| cro| cce| data entry| back office| voice process| domestic bpo| fresher| trainee| Telemarketing| Outbound| sales| hardware| networking
974,trauma|medical officer|General Management|Resident|emergency
975, C#| ASP.Net| SQL Server| .Net| MVC
976, PHP| Magento| Magento Developer| Ecommerce Development
977, Engineering services| Design engineering| Automobile| MIN| Product design| Die casting
978, Business process| MIS| Costing| VAT| Sales tax| Excise| ERP| Cash flow| BPO| Loans
979, Azure| AWS| Devops
980, Voice process| qaqc| Writing| Process operations| Verbal
981, Web Services| Product Development| Retail Distribution| South Africa| Project Leading| Strategic Alliances| Financial Services
982, real estate| travel| affordable housing| field sales| communication skills| sales manager| sales management| go getter| team| presentable | Sales Manager
983, HTML| Product support| Javascript| c#| server| Content management| css| website| technical| software| level| DNS| HTTP| Troubleshooting| scripting| jQuery| web| Analytical| design| .net| SEO| support| applications
984, Sales Head| Tied Channel| Sales| Business Growth| Profitability| Business Operations| New Business| Alliances
985, Audit| Risk Management| Compliance| Internal Audit| Internal Control| Audit Manager
986, Data analysis| Consumer research| Management| Head Business Development
987, debugging| multithreading| mvc| c| version control| debugger| xcode| opengl| mac| cocoa| design| oops| developer| ipc
988, Auditing| MIS| Budgeting| Financial analysis| Variance analysis| Cash flow| Revenue assurance| Fund raising| Budgetary control| Analytics
989, Product management| Pharma| Dermatology| Business Executive| top
990, night shift| photoshop| html| javascript| css3| web designer| illustrator| flash
991, Technical support| Outbound| US shift| process| Spot| employee referral| Inbound calls| Productivity| Bonus
992, Engineering services| Design engineering| Automobile| MIN| Product design| Die casting
993, design| c++| development| C| developing| HTML| ios| offshore| application| MySQL| JavaScript| developer| applications
994, Outbound| English| Email| Inbound calls| Domestic BPO| Troubleshooting| Technical support| Recruitment| Comp| International BPO
995, PPC| Email| Web analytics| Tools| Link exchange| Link building| SEO| Search engine optimization| Software services| Ideas
996,bpo|fresher|Back Office|backend|non voice
997, C#| NUnit| LINQ| SOA| SVN| SQL Server| Telerik| Microservices| Git| Javascript| ASP.NET| Entity Framework| AWS
998, ERP| RF| Action plan| Relationship| Software sales| Business planning| B2B Sales| RFQ| RFP| CRM
999, academic research| accounting| taxation| ifrs| us gaap| international taxation| cost accounting| company secretary| auditing| company law| corporate law| icwa| cma
1000, layout| coordinating| material selection| ms| mep| photoshop| corel draw| co| monitoring| plumbing
1001, Professor| Data analysis| Research Associate| CVS| Social media| Data collection| Programming| Research| Marketing Associate| Python
1002, excel| Advanced Excel| macros
1003, Direct Sales| Prospecting| IT Sales| Marketing| Sales Trainees| It Solution Sales| Lead Generation| Sales| International sales| Software sales| Business Development| Market Research
1004, MIS| Reports| HR Policies| Recruitment| Talent Acquisition| Talent Management| Human Resources
1005, c++| C| design| MySQL| JavaScript| HTML
1006, Outbound| Medical| Technical support| Technical Support Associate| Email| Technical| US shift| Antivirus| Troubleshooting| Comp
1007, Sales Manager| HDFC Life Insurance| market research| customer profiling| sales executive| marketing executive| distributors| Business Development| sales strategy
1008, Staffing| Assistant Manager HR| Apr| Technical recruitment| Manpower budgetingFuel| Building| Sharing| talent
1009, Hardware Board Design| Mixed Signal| Design Engineering
1010, Business Analyst| SAS| C++| XML| Consulting| Outsourcing| PHP| Risk analytics| Perl| jQuery
1011, Sales| Fresher| Marketing
1012, JMS| SAN| Hibernate| jQuery| XML| JSP| Application development| JSF| Middleware| SQL
1013,Product Management|Product Strategy|Sales Support|ROI|Product Development|Cost Benefit Analysis
1014, Technical Architecture| Fusion| Oracle Fusion
1015, BPO| ITES| KPO| Customer Service| LPO| O
1016, Business Analyst| C++| XML| JSP| PLSQL| Murex| Financial services| Comp| ASP.Net| .Net
1017, event production| Client Servicing| event operation| mice| events| conferences| event coordinator
1018, international bpo| IT Helpdesk| freshers| customer care| international voice| call center| customer support| technical helpdesk| service desk| bpo fresher| uk| us| communication skills
1019, dns| networking| windows troubleshooting| customer support| technical support| active directory| desktop troubleshooting| international voice process| windows server| cloud computing| exchange server| ccna| dhcp
1020, statutory audit| financial control| internal control| financial reporting| auditing| accounting| finance| financial statements
1021,trauma|medical officer|General Management|Resident|emergency
1022, direct tax| financial statements| preparation| income tax return| reporting| analysis| filling| tax audit| chartered accountant
1023, SQL| Javascript| Python| rest| development| gaming| technical| software| testing| mobile| it| CSS3| Technical documentation| quality| Backend| Front end| Web services| HP data protector| ui| web| design| Software development life cycle| developer
1024, BPO| Customer service| Technical support| Outbound| Antivirus| Comp| US shift| Technical| Technical Support Executive| Inbound voice process
1025, QlikView| Data Visualization| Tableau| MS SQL Server| Business Analysis| Business Intelligence| Data Warehousing| Power Bi| Data Modeling| Alteryx
1026, development| java| oracle| software development| xml| struts| linux| ooad| hibernate| ejb
1027, c++| C| design| MySQL| JavaScript| HTML
1028, Loans| Corporate relations| UCP| Corporate handling| FEMA| Trade finance| Wholesale banking| New product development| Assistant Vice President
1029, Chief Engineer| Hospitality| HVAC| Maintenance| Water Treatment| Energy Conservation| Capital Expenditure
1030, Customer Support Executive| Customer service| Business Executive| process
1031, IT Sales| Marketing Campaigns| Social Media| Btl| Marketing Management| Digital Marketing| Dealer Sales| Channel Partners| Communication Skills| Process Flow
1032, BPO| ITES| KPO| Customer Service| LPO| O
1033, Customer relationship| Automobile| Proposal preparation| CRM strategy| Architecture| Database| Testing
1034, Formulation development| Formulation| FBD| Process safety| Windows| MS Office Word| Technical support| HPLC
1035, Unix| Linux| MySQL| Computer science| Software design| DNS| Data structures| Perl| HTTP| Python
1036, Procurement| Purchase Executive| Purchase| Material Management| Negotiation Skills| Purchase Assistant| Vendor Development| Purchase Engineer| Inventory
1037, Tally ERP| Creditors| Payment followup
1038, Unix| Aix| ERP| Change management| Solaris| Social media| Disaster recovery| Problem management| Oracle DBA| SAP Basis
1039, Outbound| Technical Support Representative| Technical support| Group| process| Sales| Inbound calls| US shift| Antivirus| Comp
1040, SQL| Python| Analytics| Machine learning| Solution architecture| Analytical| SCALA| Cosmos| Programming| Data warehousing
1041,Management|Construction|Management|Construction|construction|Construction|Construction|construction|Construction|Construction|Construction|construction|Construction|Construction|construction
1042,Management|Construction|Management|Construction|construction|Construction|Construction|construction|Construction|Construction|Construction|construction|Construction|Construction|construction
1043,Field Sales|Business Development|Vendor Development|customer service|lead generation
1044, Predictive Modeling| SAS| Data Management| Data Mining| Tableau| Data Analytics| Statistics| Analytics| SQL| Python
1045, Technical support| Outbound| Comp| Technical| Domestic BPO| US shift| process| Inbound calls| Bonus
1046, SEO| Photoshop| HTML| Javascript| Styling| Flash animation| jQuery| XHTML| Browser testing| Web designing
1047, Cold calling| Consultative sales| Sales| MIS| Forecasting
1048, Analytics
1049, Unix| Technical Consultant| PL - SQL| Oracle SOA| SQL| R12| Oracle SCM| XML| Oracle EBS| Oracle Reports| Oracle Forms
1050, voice gateways| operations| CUCM| voip| ip telephony| call manager| telepresence| networking| ipt| Cisco Unified Communications
1051, Leadership training| Software development life cycle| Management
1052,Accounting|Finance|Financial Reporting|Forecasting|Budgeting
1053, professor activities| housekeeping| hotel management| Nutrition
1054, mvc| javascript| jquery| asp.net| c#| .net| Entity Framework
1055, relationship manager| Client Onboarding| Equity Advisory| telesales| dealer| onboarding
1056, Forklift| Crane Operator| Forklift Operator
1057, Wireless| Cloud computing| OPEX| Automation| HVAC| Cloud| Sensors| Water system| Predictive maintenance| Quality management
1058, environment| relationship building| workflow| written communication| business development executive| interpersonal skills| communication skills
1059, Presales| Real Estate Sales| Residential Sales| Sales Executive Activities
1060, Office 365| High Availability| Active Directory| Disaster Recovery| Problem Management| Knowledge Management| Business Applications| Cloud Security| Foreign Language| Continuous Improvement| System Architect
1061, English| Payroll| Company Secretary| MNC| Education| Labour laws| Sound| Accounts Executive| Auditing
1062, Change management| Healthcare| Analyst| Business Analyst| Social media| Problem management| Software development life cycle| Scheduling| OEE
1063, CSS| jQuery| MySQL| Javascript| HTML| Web Development| Laravel| Codeigniter
1064, Field Sales| Key Account Management| Concept Selling| Space Selling| Ad Space Selling
1065,Field Sales|Business Development|Vendor Development|customer service|lead generation
1066, Java| SOA| TDD| SaaS| J2EE| Spring Boot| API| Algorithm| Data Structure
1067, SQL| Javascript| XML| HTML| Ajax| WCF| SOA| Web development| Performance tuning| JSON
1068, QA| Functional testing
1069, Voice process| qaqc| Writing| Process operations| Verbal
1070, Javascript| JQuery| Angularjs| Node.Js| MySQL| Ruby Rails| Web Services| Java| TDD| Server Side| Technical Manager
1071, Workflow| Monitoring| Business operations| Office administration| Management
1072, bpo| call centre| customer service executive| telecaller| csr| call center bpo| customer support executive| customer care officer| customer service representative| call center| customer care executive
1073, Automobile| Warehouse| Problem management| Manager Operations
1074, Development Engineer| Maven| Java| GIT| SOA| Docker| Teamcity| Web Technologies| MySQL| Agile| Spring
1075, DevOps| CI| CD| AWS| Ansible| Chef| Puppet| Jenkins| Git| Azure
1076, English| Payroll| Company Secretary| MNC| Education| Labour laws| Sound| Accounts Executive| Auditing
1077, PR| Public Relations| Media Relations| Social Media| Marketing Communication| corporate communication| media relation| corp comm| Online Media| public relation| Journalism| Advertising| mass communication
1078,Accounting|Finance|Financial Reporting|Forecasting|Budgeting
1079, Tableau| SAS| R| Python| Spark| Machine Learning| RDBMS| SQL| Hadoop| Startup| Big Data
1080, Cargo| Brc| Costing| MIS| DGFT| Freight| EPCG
1081, Outbound| Technical support| process| Support| Inbound calls| employee referral| US shift| Bonus
1082, Networking| It Asset| Antivirus| Hardware Troubleshooting
1083, MIS reporting| advertising agency| Online marketing| Social media| Corporate Communication| Account management| Revenue generation| Business Executive| Monitoring| Account planning
1084, Angularjs| CSS| Responsive Web Design| Javascript| Bootstrap| HTML| JSON| JQuery| Web Development| Grunt
1085, Java| Maven| Multithreading| Linux OS| JUnit| SVN| Jira| SDLC
1086, build automation| Entity framework| MVC| microsoft| SQL
1087, SQL| microsoft| Troubleshooting| Visual Studio| Service| Information technology| Incident management| Computer science| English| Customer interactionSystems Engineer| Systems Engineer
1088, Installation| troubleshooting| maintenance
1089, Sales Executive| Cold calling| market research| customer profiling| sales executive| marketing executive| distributors| Business Development| sales strategy
1090, Data Structures| Algorithms| OOPS| Web Technologies| User Experience
1091, Network
1092, Outbound| Medical| Technical support| Technical Support Associate| Email| Sales| US shift| Antivirus| Troubleshooting| Comp
1093, USA| MS| overseas education| IELTS| B.E.| B.Tech| MBA| Canada| visa| GMAT| GRE| Australia
1094, Network
1095, customer relationship| access controls| Vendor Management| Asset Management| Intellectual Property| CRM| Technology
1096, Shortlisting| Hiring| Interviewing| Recruitment| HR| Follow Ups| Database Management| MS Office| power point
1097, recruitment| screening| hr| senior management| hr recruiter| recruitment executive| talent acquisition| hiring| head hunting| staffing| HR Consulting| HR Consultant
1098, blogs| off - page optimization| seo| SEO Manager| on - page optimization
1099, cca| bpo| csr| international bpo| customer service| outbound process| customer care| tourism| customer support| fresher| voice process| inbound process| cse| bpo fresher| voice support| hotel| travel
1100, Procurement| Spend Analysis| Vendor Management| compliance| contract management
1101, front end| python| django| backend| mysql| javascript| D3.Js
1102, Python
1103, Business Development Management| B2B Sales| Digital Marketing| Media Sales| Lead Generation| Client Servicing| Media Research| Social Media| Design Development| Writing Skills
1104, IIS| Exchange Server| Windows Server| WSS| Sharepoint| Active Directory
1105, Tally| Retail| Accounts Executive| Retail Executive
1106, Order Management system| Sterling Commerce| Sterling| OMS| Sterling Integrator| ecommerce| E - commerce
1107, Sales Head| Tied Channel| Sales| Business Growth| Profitability| Business Operations| New Business| Alliances
1108, planning| revenue| business| activities| streams| it| relationship| sales executive| customer| sr
1109, c#| asp.net| .net| mvc| sql
1110, Pumps| Valves| Backend| Fire protection| Business development management| Management| Product sales
1111, cucumber| automation testing| selenium| jira| java
1112, Sales| insurance sales| agency sales| Direct sales| life advisor| channel sales| life insurance advisor| life insurance| agency
1113, customer profiling| market research| sales executive| marketing executive| distributors| sales strategy| Business Development
1114, After Sales Service| Warranty Handling| Service Engineering| Maintenance| Customer Satisfaction
1115, Facility Management| facility services
1116, Illustrator| Corel Draw| Photoshop
1117, Training| six sigma| technical training| continuous improvement| technician activities| Technical Trainer
1118, Chief Engineer| Hospitality| HVAC| Maintenance| Water Treatment| Energy Conservation| Capital Expenditure
1119, C#| ASP.Net| SQL Server| .Net| MVC
1120, marketing| cold calling| business development| us market
1121, development| automation| xml| jsp| html| networking| jdbc| hibernate| ajax| javascript
1122,Execution|Project Management|AO engagement|Monitoring Tools|Delivery Management|Stakeholder Management|System Monitoring
1123, Exchange Server| outlook anywhere
1124, qc| cra| quality control| clinical research| CRC| quality assurance| Clinical Research Coordinator| clinical research associate
1125, MIS reporting| advertising agency| Online marketing| Social media| Corporate Communication| Account management| Revenue generation| Business Executive| Monitoring| Account planning
1126, Communication Skills| Service Industry| Soft Skills| Customer Support| Email| Customer Experience| Escalations| Operations
1127, Outbound| Service| Technical support| process| Inbound calls| US shift| Bonus| Business Executive| Comp
1128, tele - caller
1129, spring boot| spring security| spring mvc
1130, Compliance| Taxation| direct taxation| Indirect Taxation
1131, Analyst| ERP| Change management| Business objects| Managed services| Business process mapping| Executive management| Data mining| oracle project accounting| Testing
1132, SEC| Tele Sales Executive| parking| Outbound| Payroll| Telecalling| Banking| Consultancy| Vendor
1133, debugging| multithreading| mvc| c| version control| debugger| xcode| opengl| mac| cocoa| design| oops| developer| ipc
1134, SQL| jQuery| Open source| development| css| level| cloud| scripting| GIT| NoSQL| Coding| cassandra| Agile| MongoDB| html| email| architecture
1135, Ethical Hacking| Certified Ethical Hacker| Networking Protocols| Penetration Testing| Nessus| NMAP| Fortify| Vulnerability Assessment| Appscan| Qualys
1136, Administration| Administrative Support| Contract Logistics| Staff Development| Site Management| Quality Improvement| warehousing| Warehouse Operations
1137, Java| Tomcat| Eclipse| OOPS| HTML| UNIX| SQL| DB2| Weblogic| XML| Flex| Oracle| PL
1138, QMS| Impex| Environmental Management System| Warehouse Management System| Export Import Logistics
1139, Administration
1140, C#| .Net| Asp.net
1141, Communication Skills| voice process| inbound| english| hindi| outbound process
1142, cnc| cnc operator| cnc maintenance| cnc programming
1143, channel partners| real estate| negotiation| property| Residential Sales
1144, financial s| windows| android| mobile development
1145, Design Engineer
1146, CSS| Rest| XML| ASP.Net| .Net| HTML| JSON| MVC| JQuery| Ajax
1147, SAN| Fire alarm system| Networking| Linux| Presales| CCNA| CCTV| RFP| Technical support| SQL
1148, Product quality| Automation| development| IVR| technical| software| Verint| developing| Software quality assurance| quality| System integration| design| CTI| Selenium| Continuous improvement| Testing
1149, filing| tds| service industry| pf| esi| returns| coaching| payroll| invoice| tally
1150, C++| C| Multithreading| SoC| SVN| LTE| Data Structure
1151, Angularjs| Java| CSS| Html5| JSP| Java Web Services| JQuery| Web services| JSP Servlets| MySQL| Javascript| Bootstrap| Servlets| Ajax
1152, Scheduling| Windows| Recruitment| Computer science| VMware| Assurance| Managed services| Active directory| Continuous improvement| Operations
1153, customer service| Non Voice
1154, pressure vessel| PV Elite| Design Management| heat exchanger
1155, Team Management| Advisory Services| General Insurance| Sales Initiatives| Financial Products| Distributor Sales| Branch Sales| Sales Development| Motor Insurance| Marketing
1156, Secretary| Stenographer| Shorthand| Stenography| Secretarial| executive secretary
1157, PHP| Wordpress| Opencart| Magento| Laravel| CI| Technical Skills| Communication Skills
1158, assembly language| Six Sigma| PMP| C| JavaScript| .NET| HTML| Oracle| Python| SQL
1159, Customer service| Customer Service Associate| Research Associate| Research
1160, Analyst
1161, accounts receivable| balance sheet| accounts payable| journal entries| intercompany reconciliation| general accounting| general ledger| quick books| bank reconciliation| intercompany accounts| accounts finalisation| ledger posting| sage| ledger scrutiny
1162, Travel Arrangements
1163, Web technologies| Executive| Social media| Report writing| E-commerce| Business Development Executive| HTTP| Personality development| Web designing| Recruitment
1164, Networking| Secondary research| Recruitment| Analyst| Network security| Research| IPS| Advisory| Firewall
1165, Test Scenarios| Test Data| Automation Testing| Integration Testing| Test Cases| Defect Reporting| Defect Tracking| Test Case Creation| Bug Tracking| System Testing| ISTQB
1166, Customer service| Customer Service Associate| Research Associate| Research
1167, Bde
1168, debugging| multithreading| mvc| c| version control| debugger| xcode| opengl| mac| cocoa| design| oops| developer| ipc
1169, pressure vessel| PV Elite| Design Management| heat exchanger
1170, business development| business development executive| business development manager| sales business development| field sales| operation team| marketing| bd| bdm| Sales| Field Sales Executive| field sales officer| Sales Executive
1171, bca| graphics| application development| b tech| core| b sc| application| b e| ios| publishing| animation
1172, Marketing| market research| customer profiling| sales executive| marketing executive| distributors| Business Development| sales strategy
1173, Outbound| Service| Technical support| process| Inbound calls| US shift| Bonus| Business Executive| Comp
1174, Capital market| Monitoring| Linux| Financial markets| Technical support| Research| Programming| Basic| Management| Compliance
1175, Ethical Hacking| Certified Ethical Hacker| Networking Protocols| Penetration Testing| Nessus| NMAP| Fortify| Vulnerability Assessment| Appscan| Qualys
1176, Application Development| Android Development| Mobile Application Development| Ios Development| Android Studio| iphone developer
1177, build automation| Entity framework| MVC| microsoft| SQL
1178, accounting| finance| financial reporting| statutory compliance| gst| vat
1179, Analytical skills| Technical| Educational qualification| Stores| Management| Forecasting| Electricals| Inventory| Cables| Organization skills
1180, Counsellor| planning| learning
1181, Report Generation| Policies| analytical| procedures| Analysts| Data Entry| analytical skills
1182, jQuery| UI| HTML5| Javascript| Bootstrap| AJAX| CSS3
1183, C++| Android| Javascript| development| C| Opengl| Programming| mobile| mca| Graphics| Computer science| 3D| java| Supervision| deployment
1184, c| software| documents| level| testing| tools| tracking| quality| gis| automation| computer science| optimization| quality assurance| linux| design| scrum| handling| agile| publishing
1185, dot matrix| printer| printer support| Laserjet| Hardware
1186, Mentor| Android| Consulting| Usage| development| software| mobile| it| SIDE| Front end| Web technologies| Coding| web| backend| Open source| programming| Investment
1187, Sales| Sale| Networking Sales| It Solution Sales| Structured Cabling| Passive Networking| Data Center| Cable Tray| cabling| Data Center Rack| data - centre rack| LAN| UTP Cables
1188, client acquisition| equity sales| demat sales| HNI Client Handling| HNI Sales| HNI Acquisition| New Client Acquisition
1189, ERP| MIS| Succession Planning| Reports| Talent Management| Human Resources| HR Policies| Recruitment| Talent Acquisition
1190, Illustrator| Web designing| Photoshop| CSS| Web technologies| XML| Intranet| Business Executive
1191, cca| bpo| csr| international bpo| customer service| outbound process| customer care| tourism| customer support| fresher| voice process| inbound process| cse| bpo fresher| voice support| hotel| travel
1192, Graphic designing| Graphics| adobe creative suite| Architecture| MS Office| Business Executive
1193, Java| SOA| TDD| SaaS| J2EE| Spring Boot| API| Algorithm| Data Structure
1194, modeling| texturing| photoshop| lighting| inorganic| 3d studio max| animation
1195, assembly language| Six Sigma| PMP| C| JavaScript| .NET| HTML| Oracle| Python| SQL
1196, instrumentation engineering| electrical engineering| Engineering| fresher| Trainee| immediate| Mechanical Engineering| electronics engineering| undergraduate
1197, Android Studio| Java| Android SDK| SQLite| JSON| Android Development| XML| User Experience| Gradle| Android Application
1198, Java| Open Source| Scala| Big Data| Spark| Performance Tuning| Python
1199, Codeigniter| Laravel| Javascript| Ajax| JQuery| PHP| Html5| MVC| XML| Web Services
1200, Internship| Digital marketing| Social media| Relationship building| Animation| Creative| Indesign| Business Executive| Presentation skills| Senior
1201, Java| Rest| web services| XML| j2ee| Mule Esb| soap
1202, non it recruitment| recruitment| Recruitment Executive| Job Posting| Consultancy
1203, Sales Head| Hospitality| Office automation| Residential sales| Sales strategy| Bfsi| management| Real estate sales| Flex| Executive search
1204, marketing executive| distributors| customer profiling| market research| sales executive
1205, English| PHP| XML| DOM| SOAP| Com| Web technologies| Written communication| Email| Time
1206, ajax| xml| javascript| server| dreamweaver| soa| technical| software| android| microsoft| ios| jquery| sql| iis| ui| web| design| c#| c| level| testing| mobile| adobe| specification| wpf| windows| triggers| quality| excel| linq| service| developer| illustrator
1207, medical coding| biotechnology| biology| bsc| medical transcription| healthcare management| botany| msc| zoology
1208,Java|Maven|GIT|Docker|MQ|Agile|Spring Framework|SQL Database|MongoDB|Devops
1209, LDAP| System Implementation| SailPoint| Application Integration| SAML| ADFS| Active Directory| OAuth| Kerberos| iAM| RDBMS| Application Server
1210, javascript| html5| front end| Node.Js| React.Js| jQuery| ExtJS
1211, Technical support| English| Comp| Customer Care Executive| Inbound calls| Antivirus| Issue| Software
1212, spring| spring boot| java
1213, Counselor| Teaching| Mentor| Trainer| Advisor
1214, Java| CSS| Javascript| Aem| HTML| JSON| JQuery| Adobe| Web Services| Servlets| Ajax
1215, Dynamics CRM| .Net| Azure| Visual Studio| Microsoft Dynamics| Solution Management| Root Cause| microservices| .NET development
1216, Production Management| production control| production planning| Production Manager| Planning| Production Support| Organizing
1217, PR| Public Relations| Media Relations| Social Media| Marketing Communication| corporate communication| media relation| corp comm| Online Media| public relation| Journalism| Advertising| mass communication
1218, Linux| Project management| Analytical| Windows| Asset management| Troubleshooting| microsoft| Facility management| Preventive maintenance| Customer interaction
1219, Data analysis| Automation| Google Analytics| Excel| Analytical| Business intelligence| Analytics| Product marketing| SQL| Data extraction
1220, SQL| Windows| Project management| WCF| SSIS| microsoft| Application development| SSRS| IIS| JSON
1221, Unix| Aix| ERP| Change management| Solaris| Social media| Disaster recovery| Problem management| Oracle DBA| SAP Basis
1222, Predictive Modeling| SAS| Data Management| Data Mining| Tableau| Data Analytics| Statistics| Analytics| SQL| Python
1223,kaggle|NLP|data science|Artificial Intelligence|Natural Language Processing|analytical techniques|Text Mining|big data|machine learning|Deep Learning
1224, international bpo| IT Helpdesk| freshers| customer care| international voice| call center| customer support| technical helpdesk| service desk| bpo fresher| uk| us| communication skills
1225, AWS| Solution Architect| EBS| Scripting| Data Migration| ETL
1226, Outbound| Medical| Technical support| Technical Support Associate| Email| Sales| US shift| Antivirus| Troubleshooting| Comp
1227, Data analysis| Project management| Brand marketing| Market research| Management| microsoft| Marketing communication| Research analysis| Monitoring
1228, Networking| Corporate sales| Corporate Sales Executive| Business Executive| Administration Executive| Administration
1229,SQL|Hibernate|Multithreading|OOAD|Eclipse|Business process|Outsourcing|Version control|Memory management|Control system
1230, Angularjs| CSS| Responsive Web Design| Javascript| Bootstrap| HTML| JSON| JQuery| Web Development| Grunt
1231,Tax Service Delivery|service delivery|international tax|compliance|consulting|tax returns|strategy|process quality
1232, Analytical| Consulting| Product management| SAS| Analytics| Computer science| Operations research| Econometrics| Field operations| Business analytics
1233, jQuery| Analytical| Wordpress| Conceptualization| Web designing| Photoshop| Business Executive| CSS3| Ideas
1234, Technical Recruitment| IT Recruitment| C2H| HR| Screening| Talent Acquisition| Hiring| Sourcing| Interviewing| Referencing
1235, Client coordination| Back office| Electronics| UPS| Sales Coordinator
1236, Java| Open Source| Scala| Big Data| Spark| Performance Tuning| Python
1237, QA| Data management| GDB| Fixed income| Data quality| HTTP| Operations| Python
1238, IVR| Data management| Project management| Javascript| Service| HTML| Application development| Unit testing| Ajax
1239, Real Estate Sales| property sales| Sales| Sales Manager| assistant sales manager| Bdm| business development manager| marketing manager
1240, Tea| Coffee| Office Assistance| admin| office assistant| computer operator
1241, head hunting| talent acquisition| Recruitment Executive| it recruitment| screening| technical recruitment| hiring| recruitment consultant| recruitment| sourcing| excel powerpoint| staffing
1242, Informatica Power Center| Informatica
1243, Linux| Agile| Python| Computer science| Coding| Fixed income| Machine learning| Asset management| JIRA| Financial services
1244, Procurement| NDA| RFP| OEM| Back office support| Database| Management| Vendor| Cost| Sales support
1245, Automation| Ciena| Simulation| Networking| Talent acquisition| Transmission| Technical leadership| Roadm| Hardware| Statistics
1246, Technical training| Counsellor| SAP| Cold calling| technical| Client relationship| Educational sales
1247, CSS| Html5| MySQL| Javascript| Bootstrap| JSON| Node.Js| JQuery| Core PHP| Ajax
1248, Networking| Corporate sales| Corporate Sales Executive| Business Executive| Administration Executive| Administration
1249, Training Needs| Soft Skills| Accent| HR| Feedback| Coaching| Customer Service| Process Compliance
1250, 4G| 3GPP| 3G| System Architect| LTE| Radio Access Network| PhD| IEEE
1251, bpo| call center executive| tcs| sutherland| call center| kpo| sales| fresher| voice process| inbound process| international call center| non voice| customer care executive
1252, Travel Sales Consultant| international bpo| International Call Center| travel counselor| Travel Sales| outbound| Travel Consultant
1253, HVAC| Mechanical| Management| Refrigeration| Industrial sales
1254, Corel Draw| Stores| Photoshop| Software design| process| Illustrator| Trend| private label| Indesign| Ideas
1255, functional testing| end user| Software Development| scrum| business analysis| agile| user acceptance| SQL
1256, bca| freshers| mca fresher| mca| bca fresher| telecommunication| diploma| b.tech| electronics engineering| ec
1257, Customer service| Healthcare| Customer relationship| Windows| Graphic designing| CAD| Illustrator| Customer satisfaction| Application software
1258, financial s| windows| android| mobile development
1259, Taxation| Accounting| accounts executive| accounts assistant| Direct Tax| direct taxation
1260, shares| market research| communication skills
1261, accounting functions| auditing| cma| ca| commerce| ipcc
1262, marketing| sale| bd| bdm| Business Development| sales| Sales Executive Activities
1263, Staff Training| Day Care| Recruitment
1264, Counsellor| planning| learning
1265, Data analysis| Automation| Google Analytics| Excel| Analytical| Business intelligence| Analytics| Product marketing| SQL| Data extraction
1266, general insurance| product development| product management| financial services| Product| Insurance
1267, Inbound Process| voice| bpo| international bpo| customer care| Calling| Outbound Process| UK Shift| Customer Care Associate| voice process| Bpo Voice| us shift| Call Center| International Voice Process
1268, Java| Maven| Multithreading| Linux OS| JUnit| SVN| Jira| SDLC
1269, IIS| Exchange Server| Windows Server| WSS| Sharepoint| Active Directory
1270, clinical pharmacy| mr| sales officer| territory executive| business development| sales executive
1271, accounts executive| Accounting| accounts| finance
1272, Medical Representative| Senior Executive
1273, Graphics| Design| Illustrator| Photoshop| Graphic Designing| Flash| Indesign
1274, Informatica Power Center| Informatica
1275, IT Operations| Tomcat| JBOSS| SQL Server| DB2| Solution Design| RDBMS| Middleware
1276,market penetration|marketing|customer satisfaction|enterprise business|web technologies|business development|strategy|aws|sales
1277, mca| billing| php| net asp net| vb.net| asp net| navigation| application| net technologies| asp.net| vb net| .net| developer| email
1278, fabrication| Material Science| Sheet Metal
1279, marketing executive| Sales| distributors| customer profiling| sales strategy| market research| Business Development| sales executive
1280, Analytical skills| Technical| Educational qualification| Stores| Management| Forecasting| Electricals| Inventory| Cables| Organization skills
1281, Mobile| Android| Agile| GIT
1282, MIS| Scheduling| Team building| Management| National Head| Training| UPS| OJT
1283, CCIE| Network Security| CISSP| Security| ITIL| Vulnerability Assessment
1284, Forklift| Crane Operator| Forklift Operator
1285, SQL| Data extraction| Performance tuning| Credit operations| tableau
1286, AngularJS| CSS| jQuery| Javascript| HTML| React.js| AJAX
1287, Retail| Team management| Retail management| Electronics| Customer handling| Management| Store operations| Auditing
1288, bca| graphics| application development| b tech| core| b sc| application| b e| ios| publishing| animation
1289, Cash Management Services| Business Banking| Wealth Management| Sales| Insurance| Fixed Deposits| Working Capital| Operations| Current| Branch Banking
1290, Customer Relationship| telecaller| Relationship Management| customer care officer| Telecalling| Cold Calling| telemarketing| customer support officer| Marketing| CRM| MAR| customer care executive
1291, Voice process BPO Outbound ITES Night shift Service English windows support Comp Business Executive
1292, mbbs| medical writing| bms| msc| scientific writing| narrative writing| internship| pv| documents
1293, b2b sales| team management| kam| commercial vehicle| sales strategy| enterprises sales
1294, Training| six sigma| technical training| continuous improvement| technician activities| Technical Trainer
1295, Production Management| production control| production planning| Production Manager| Planning| Production Support| Organizing
1296, Technical support| English| Comp| Customer Care Executive| Inbound calls| Antivirus| Issue| Software
1297, NSE| Lead generation| Compliance| Relationship| Equity| Client acquisition| Research| Revenue generation| Monitoring| HNI client handling
1298, Purchase| Publishing| MS Access| Business Analyst| Workflow| Budgeting| Operations| Monitoring| Inventory| SQL
